City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
280,lasa,46.6166,10.7002,47.28200000000002,65,100,2.11,IT,1676940276
281,asmara,15.3333,38.9333,52.66400000000003,24,100,0.57,ER,1676940276
282,daneti,43.9833,24.05,43.088000000000044,67,100,5.99,RO,1676940276
283,niksar,40.5917,36.9517,31.604000000000052,93,51,1.92,TR,1676940277
284,wainwright,52.839,-110.8572,2.87600000000009,97,100,1.21,CA,1676940277
285,carnarvon,-24.8667,113.6333,77.72000000000006,71,6,7.2,AU,1676940177
286,pontianak,-0.0333,109.3333,76.98200000000001,88,20,1.54,ID,1676940277
287,sobolevo,54.4299,31.8996,25.48399999999999,97,100,5.31,RU,1676940167
288,ahipara,-35.1667,173.1667,72.392,60,1,2.16,NZ,1676940278
289,mount isa,-20.7333,139.5,85.766,54,40,1.54,AU,1676940278
290,myronivka,49.6601,30.9823,39.50600000000003,94,100,11.08,UA,1676940278
291,hofn,64.2539,-15.2082,32.48600000000007,73,31,5.32,IS,1676940179
292,mahebourg,-20.4081,57.7,80.88800000000005,89,75,8.23,MU,1676940160
293,ngunguru,-35.6167,174.5,67.28000000000004,78,9,3.67,NZ,1676940279
294,puerto ayacucho,5.6639,-67.6236,81.64400000000008,52,100,5.41,VE,1676940279
295,hermiston,45.8404,-119.2895,56.94800000000002,57,20,10.29,US,1676940279
296,magistralnyy,56.1725,107.4458,11.966000000000008,94,100,1.74,RU,1676940280
297,almaznyy,48.0448,40.045,27.194000000000074,75,100,7.04,RU,1676940280
298,yakeshi,49.2833,120.7333,-11.03799999999994,93,78,0.87,CN,1676940238
299,norsup,-16.0667,167.3833,84.95600000000003,69,99,2.81,VU,1676940280
300,mungaoli,24.4167,78.1,64.5260000000001,25,0,3.61,IN,1676940208
301,chaohu,31.6,117.8667,39.00200000000008,65,100,7.73,CN,1676940281
302,sitka,57.0531,-135.33,42.69199999999999,42,0,5.14,US,1676940281
303,camacha,33.0833,-16.3333,58.424000000000014,72,40,4.12,PT,1676940281
304,honningsvag,70.9821,25.9704,20.948000000000025,79,100,3.09,NO,1676940282
305,muscat,23.6139,58.5922,69.81800000000008,63,100,4.52,OM,1676940102
306,dhidhdhoo,6.8833,73.1,80.51000000000008,76,15,3.08,MV,1676940282
307,beringovskiy,63.05,179.3167,3.3080000000000034,93,97,3.4,RU,1676940282
308,kawalu,-7.3817,108.2082,77.70200000000008,80,87,0.25,ID,1676940283
309,balykshi,47.0667,51.8667,32.0,100,75,1.0,KZ,1676940283
310,iraquara,-12.2486,-41.6194,66.65,93,40,1.93,BR,1676940283
311,tigil,57.8,158.6667,-1.119999999999962,88,81,2.17,RU,1676940283
312,manyoni,-5.7467,34.8382,62.81600000000001,91,99,1.24,TZ,1676940284
313,harper,4.375,-7.7169,79.52000000000007,88,12,2.16,LR,1676940284
314,kirakira,-10.4544,161.9205,81.28399999999999,81,100,4.04,SB,1676940284
315,berlevag,70.8578,29.0864,13.946000000000048,73,54,5.66,NO,1676940284
316,katsuura,35.1333,140.3,41.68399999999999,42,74,8.99,JP,1676940154
317,jalu,29.0331,21.5482,52.17800000000007,76,0,3.61,LY,1676940285
318,tabuk,17.4189,121.4443,68.684,91,100,4.18,PH,1676940036
319,takoradi,4.8845,-1.7554,78.81800000000008,90,38,1.79,GH,1676940270
320,kavaratti,10.5669,72.642,79.934,73,5,4.07,IN,1676940285
321,varvoru,44.2333,23.6333,42.56600000000001,71,100,6.9,RO,1676940286
322,namibe,-15.1961,12.1522,69.17000000000006,66,10,3.76,AO,1676940286
323,rawson,-43.3002,-65.1023,65.71400000000003,56,7,6.6,AR,1676940286
324,bathsheba,13.2167,-59.5167,77.61200000000005,65,40,7.2,BB,1676940173
325,aras,42.5617,-2.356,53.76200000000006,62,0,2.06,ES,1676940286
326,norman wells,65.282,-126.8329,-7.563999999999979,64,75,3.6,CA,1676940146
327,port arthur,38.8,121.2667,26.81600000000001,42,4,5.16,CN,1676940254
328,eitorf,50.7667,7.45,47.39000000000002,93,100,3.0,DE,1676940287
329,sakaiminato,35.55,133.2333,37.32800000000007,80,75,4.12,JP,1676940287
330,micheweni,-4.9667,39.8333,79.23200000000001,74,100,4.1,TZ,1676940288
331,cabo san lucas,22.8909,-109.9124,74.516,73,20,4.12,MX,1676940288
332,naze,28.3667,129.4833,54.518000000000086,61,51,9.14,JP,1676940288
333,port lincoln,-34.7333,135.8667,72.59000000000002,68,100,7.76,AU,1676940289
334,senanga,-16.1167,23.2667,66.02000000000007,86,25,2.65,ZM,1676940289
335,chebsara,59.2002,38.8356,-6.5739999999999625,100,97,2.78,RU,1676940289
336,manokwari,-0.8667,134.0833,81.87800000000007,74,100,3.09,ID,1676940290
337,grand gaube,-20.0064,57.6608,80.99600000000005,77,100,4.92,MU,1676940290
338,sur,22.5667,59.5289,70.23200000000001,64,20,2.7,OM,1676940290
339,cairns,-16.9167,145.7667,91.058,75,100,4.12,AU,1676940290
340,kavieng,-2.5744,150.7967,81.842,78,100,5.38,PG,1676940164
341,pacific grove,36.6177,-121.9166,64.38200000000002,66,0,3.13,US,1676940168
342,korla,41.7597,86.1469,32.07200000000004,71,3,1.3,CN,1676940183
343,yajalon,17.2333,-92.3333,73.22000000000006,91,17,0.99,MX,1676940291
344,impfondo,1.6381,18.0667,76.24400000000007,34,100,0.93,CG,1676940291
345,saravena,6.9538,-71.8752,75.29000000000002,50,71,1.59,CO,1676940292
346,airai,-8.9266,125.4092,69.74600000000005,70,99,0.69,TL,1676939862
347,lavrentiya,65.5833,-171.0,-0.8859999999999673,95,97,0.44,RU,1676940292
348,kilosa,-6.8333,36.9833,67.67600000000009,93,100,1.3,TZ,1676940292
349,wanning,18.8003,110.3967,69.44000000000003,78,99,4.57,CN,1676940293
350,poso,-1.3959,120.7524,87.35,62,49,0.86,ID,1676940293
351,oranjemund,-28.55,16.4333,65.44400000000007,87,92,1.32,NA,1676940293
352,quelimane,-17.8786,36.8883,82.34600000000005,89,20,3.6,MZ,1676940293
353,herrin,37.8031,-89.0276,61.016000000000005,47,40,2.06,US,1676940294
354,araouane,18.9048,-3.5265,72.608,11,100,3.9,ML,1676940294
355,filingue,14.3521,3.3168,70.62800000000007,14,2,4.66,NE,1676940294
356,zhigansk,66.7697,123.3711,-12.04599999999995,97,100,8.45,RU,1676940295
357,roebourne,-20.7833,117.1333,89.88800000000005,61,7,5.14,AU,1676940295
358,namatanai,-3.6667,152.4333,84.74000000000002,69,75,0.59,PG,1676940295
359,port hedland,-20.3167,118.5667,89.65400000000005,66,6,4.63,AU,1676940295
360,karratha,-20.7377,116.8463,89.708,62,7,5.08,AU,1676940296
361,paamiut,61.994,-49.6678,9.140000000000022,66,100,8.07,GL,1676940296
362,talnakh,69.4865,88.3972,7.160000000000082,96,100,3.12,RU,1676940163
363,itarema,-2.9248,-39.9167,79.03399999999999,82,32,6.03,BR,1676940296
364,athabasca,54.7169,-113.2854,9.014000000000031,90,100,0.81,CA,1676940083
365,paita,-5.0892,-81.1144,76.64000000000001,81,100,3.85,PE,1676940297
366,ziro,27.6333,93.8333,43.538000000000046,87,95,0.66,IN,1676940297
367,presidente prudente,-22.1256,-51.3889,69.35,94,0,3.09,BR,1676940297
368,goya,-29.14,-59.2626,72.14000000000001,35,5,2.02,AR,1676940066
369,fukue,32.6881,128.8419,44.96000000000008,49,20,5.66,JP,1676940298
370,sorland,67.667,12.6934,33.65600000000003,66,61,5.85,NO,1676940298
371,pringsewu,-5.3582,104.9744,77.09000000000002,87,100,0.41,ID,1676940298
372,mayumba,-3.432,10.6554,79.46600000000001,83,100,0.11,GA,1676940298
373,nagato,34.3833,131.2,40.964000000000034,60,99,8.33,JP,1676940299
374,zhanaozen,43.3,52.8,43.30400000000005,67,100,5.88,KZ,1676940299
375,china,25.7,-99.2333,80.2760000000001,45,0,1.14,MX,1676940299
376,pahrump,36.2083,-115.9839,66.50600000000003,16,43,1.34,US,1676940166
377,iquitos,-3.7481,-73.2472,75.23600000000008,83,40,1.03,PE,1676940300
378,carai,-17.1889,-41.6947,63.842,97,79,1.04,BR,1676940300
379,muroto,33.2833,134.15,42.89000000000002,44,23,5.83,JP,1676940300
380,casablanca,33.5928,-7.6192,55.418000000000085,85,15,0.96,MA,1676940083
381,xuanhua,40.6103,115.0447,20.156000000000027,60,100,0.95,CN,1676940301
382,yumen,40.2833,97.2,29.912000000000056,33,100,3.53,CN,1676940169
383,petropavlovsk-kamchatskiy,53.0452,158.6483,18.194000000000074,58,40,5.0,RU,1676940301
384,mabamba,-3.5983,30.5019,62.258,95,86,0.91,TZ,1676940301
385,yeppoon,-23.1333,150.7333,82.184,75,100,4.38,AU,1676940302
386,fremont,37.5483,-121.9886,69.18800000000005,45,75,3.6,US,1676940080
387,manaul,12.453,121.4107,78.60200000000007,85,100,6.34,PH,1676940303
388,trairi,-3.2778,-39.2689,79.17800000000007,79,97,5.23,BR,1676940137
389,klaksvik,62.2266,-6.589,40.11800000000009,72,100,4.12,FO,1676940303
390,ghanzi,-21.5667,21.7833,70.358,29,7,3.67,BW,1676940304
391,bull savanna,17.8868,-77.5902,73.83200000000002,80,86,4.37,JM,1676940304
392,esperance,-33.8667,121.9,80.85200000000007,57,77,6.82,AU,1676940304
393,mount gambier,-37.8333,140.7667,70.25,46,83,6.37,AU,1676940305
394,sao gabriel da cachoeira,-0.1303,-67.0892,71.042,99,100,0.93,BR,1676940305
395,antalaha,-14.9003,50.2788,73.70600000000003,91,100,2.13,MG,1676940306
396,bitung,1.4451,125.1824,85.04600000000005,63,53,1.84,ID,1676940306
397,arlit,18.7369,7.3853,65.76800000000009,19,5,3.47,NE,1676940306
398,pachmarhi,22.4667,78.4333,59.57600000000009,23,0,1.34,IN,1676940307
399,sisimiut,66.9395,-53.6735,1.3460000000000498,75,100,8.58,GL,1676940307
400,bahce,37.1972,36.5766,43.952000000000076,87,64,1.88,TR,1676940308
401,kedrovyy,56.1667,91.8167,3.6140000000000327,97,100,0.98,RU,1676940309
402,chaozhou,23.6651,116.6379,55.25600000000003,57,10,1.76,CN,1676940309
403,isla mujeres,21.2311,-86.731,77.16200000000006,77,0,3.2,MX,1676940310
404,machico,32.7,-16.7667,61.71800000000009,76,20,4.12,PT,1676940130
405,nizhniy baskunchak,48.2198,46.8311,23.486000000000068,94,47,4.93,RU,1676940310
406,victoria,22.2855,114.1577,65.24600000000005,72,98,3.13,HK,1676939928
407,kargat,55.1956,80.2811,21.722000000000037,89,100,4.86,RU,1676940311
408,san antonio de cortes,15.1167,-88.0333,72.62600000000009,88,25,1.39,HN,1676940311
409,tumut,-35.3,148.2167,91.54400000000007,31,8,2.76,AU,1676940312
410,namtsy,62.7161,129.6658,-20.82999999999994,96,100,1.9,RU,1676940312
411,bom jesus,-9.0744,-44.3586,71.52800000000006,87,90,1.04,BR,1676940313
412,shenkursk,62.1091,42.896,-3.279999999999937,99,85,1.97,RU,1676940313
413,tessalit,20.1986,1.0114,67.58600000000007,14,6,4.78,ML,1676940314
414,sayaxche,16.5167,-90.1667,69.06200000000005,93,60,1.8,GT,1676940314
415,manaus,-3.1019,-60.025,73.88600000000007,88,75,3.6,BR,1676940315
416,gouyave,12.1646,-61.7296,75.97400000000002,78,75,3.09,GD,1676940315
417,cap malheureux,-19.9842,57.6142,80.47400000000002,77,100,4.92,MU,1676940182
418,san cristobal,7.7669,-72.225,71.78000000000004,87,90,0.99,VE,1676940171
419,saint-pierre,-21.3393,55.4781,83.87600000000009,58,94,6.69,RE,1676940315
420,nyurba,63.2842,118.3319,-2.2899999999999707,97,40,3.08,RU,1676940316
421,havre-saint-pierre,50.2334,-63.5986,32.360000000000085,100,100,0.0,CA,1676940250
422,castro,-24.7911,-50.0119,61.93399999999999,99,100,0.77,BR,1676940317
423,kuusamo,65.9667,29.1833,1.436000000000071,85,100,1.03,FI,1676940317
424,shimoda,34.6667,138.95,39.56000000000008,54,99,6.61,JP,1676940317
425,seydi,39.4816,62.9137,45.662000000000056,48,0,4.72,TM,1676940318
426,virginia beach,36.8529,-75.978,60.02600000000009,67,100,3.6,US,1676940022
427,dunedin,-45.8742,170.5036,67.98200000000001,73,100,4.62,NZ,1676940318
428,mnogovershinnyy,53.9353,139.9242,-1.8219999999999317,70,1,2.58,RU,1676940319
429,samana,19.2056,-69.3369,72.66200000000006,88,19,3.74,DO,1676940319
430,erzin,36.9559,36.2,47.84000000000002,87,14,1.07,TR,1676940320
431,pritzwalk,53.1494,12.1741,48.57800000000007,92,100,7.6,DE,1676940320
432,jiuquan,39.7432,98.5174,29.533999999999992,46,100,1.63,CN,1676940321
433,phan thiet,10.9333,108.1,78.27800000000006,62,94,1.29,VN,1676940321
434,tilichiki,60.4667,166.1,-5.367999999999981,90,100,5.42,RU,1676940321
435,kunya,12.2233,8.5325,57.36200000000006,72,0,0.0,NG,1676940322
436,port moresby,-9.4431,147.1797,83.62400000000001,79,40,5.14,PG,1676940322
437,erechim,-27.6342,-52.2739,55.47200000000004,97,100,1.17,BR,1676940323
438,faanui,-16.4833,-151.75,82.22000000000006,73,83,5.7,PF,1676940323
439,isoka,-10.1606,32.6335,61.682000000000016,95,100,0.16,ZM,1676940324
440,jieshi,22.8134,115.8257,59.108000000000004,56,21,10.29,CN,1676940324
441,yar-sale,66.8333,70.8333,-11.073999999999963,97,65,2.88,RU,1676940324
442,macklin,52.3334,-109.9348,7.141999999999996,98,100,0.85,CA,1676940325
443,dumas,35.8656,-101.9732,58.53200000000002,33,0,2.57,US,1676940325
444,umm lajj,25.0213,37.2685,70.142,66,96,4.06,SA,1676940326
445,angoche,-16.2325,39.9086,77.45,88,100,3.57,MZ,1676940326
446,beli potok,44.7061,20.5197,44.06000000000008,70,100,1.67,RS,1676940327
447,hatillo,18.4863,-66.8254,76.78399999999999,85,1,1.79,PR,1676940327
448,omboue,-1.5746,9.2618,79.41200000000006,85,100,2.08,GA,1676940328
449,pafos,34.7667,32.4167,51.58399999999999,76,100,2.06,CY,1676940328
450,rudnogorsk,57.2639,103.7519,9.680000000000042,98,100,1.48,RU,1676940328
451,lebu,-37.6167,-73.65,56.62400000000001,80,3,8.48,CL,1676940329
452,solwezi,-12.1688,26.3894,62.52800000000006,93,100,1.02,ZM,1676940329
453,haukipudas,65.1765,25.3523,14.918000000000085,66,100,3.3,FI,1676940330
454,kotido,2.9806,34.1331,72.266,34,76,5.03,UG,1676940330
455,taoudenni,22.6783,-3.9836,74.858,13,0,4.34,ML,1676940330
456,ignatovka,53.9479,47.6536,16.55600000000003,96,100,1.95,RU,1676940331
457,bayan,46.0833,127.4,2.4260000000000908,87,9,2.7,CN,1676940331
458,rayadrug,14.7,76.8667,68.19800000000002,46,0,1.36,IN,1676940332
459,ndele,8.4109,20.6473,72.95,23,100,1.64,CF,1676940332
460,gautier,30.3858,-88.6117,70.55600000000003,90,20,3.09,US,1676940332
461,kongoussi,13.3258,-1.5347,72.75200000000008,13,0,3.97,BF,1676940333
462,jimo,36.3897,120.4622,28.18399999999999,50,0,1.0,CN,1676940333
463,palamos,41.8484,3.1291,45.28399999999999,81,19,1.45,ES,1676940334
464,newport,51.5877,-2.9984,47.67800000000007,94,100,3.55,GB,1676940334
465,cockburn town,21.4612,-71.1419,76.96400000000003,61,20,4.12,TC,1676940071
466,augusto correa,-1.0217,-46.635,73.184,98,88,1.28,BR,1676940334
467,urucara,-2.5364,-57.76,72.33800000000005,100,100,0.91,BR,1676940335
468,goderich,43.7501,-81.7165,30.52400000000001,80,100,3.09,CA,1676940335
469,hvide sande,56.0045,8.1294,44.096000000000046,81,99,12.66,DK,1676940138
470,hoi an,15.8794,108.335,71.56400000000004,84,100,0.94,VN,1676940312
471,igrim,63.1906,64.4162,-14.493999999999971,100,100,1.36,RU,1676940336
472,hambantota,6.1241,81.1185,73.74199999999999,100,20,2.06,LK,1676940162
473,mayma,52.0197,85.9114,21.74000000000002,85,100,2.45,RU,1676940336
474,belyy yar,53.6039,91.3903,1.8500000000000014,100,40,0.0,RU,1676940336
475,launceston,-41.45,147.1667,68.14400000000008,38,40,6.17,AU,1676940105
476,acari,-15.4311,-74.6158,77.86400000000003,78,100,2.09,PE,1676940337
477,xingyi,24.1877,102.817,48.596000000000046,93,96,1.86,CN,1676940337
478,esperantina,-3.9017,-42.2336,74.33600000000007,75,100,1.21,BR,1676940337
479,ferrol,43.4832,-8.2369,57.72200000000004,73,100,2.9,ES,1676940338
480,uznach,47.2242,8.9826,48.182000000000016,75,13,1.92,CH,1676940338
481,callaway,30.153,-85.5699,66.97400000000002,90,0,2.57,US,1676940338
482,nhulunbuy,-12.2333,136.7667,84.81200000000005,79,75,5.66,AU,1676940339
483,eregli,37.5133,34.0467,35.96000000000008,97,96,0.93,TR,1676940339
484,williamsport,41.2412,-77.0011,51.530000000000044,65,100,1.31,US,1676940287
485,christiana,-27.914,25.1611,59.93600000000007,42,0,4.45,ZA,1676940339
486,grindavik,63.8424,-22.4338,34.268000000000086,75,75,3.6,IS,1676940340
487,sinop,41.7711,34.8709,31.028000000000066,84,26,3.91,TR,1676940340
488,nishihara,26.1842,127.7558,61.88000000000004,63,75,11.32,JP,1676940171
489,svirstroy,60.7999,33.7248,1.328000000000067,96,46,2.89,RU,1676940340
490,fort frances,48.5999,-93.4003,13.154000000000053,84,100,4.63,CA,1676940341
491,chateaubelair,13.2833,-61.25,75.45200000000008,70,10,6.73,VC,1676940341
492,general roca,-39.0333,-67.5833,76.62200000000004,26,100,4.55,AR,1676940341
493,nioro,13.35,-15.75,76.02800000000006,40,11,2.06,GM,1676940341
494,riyadh,24.6877,46.7219,53.74400000000007,24,100,3.2,SA,1676940112
495,kupang,-10.1667,123.5833,84.7760000000001,84,40,1.54,ID,1676940342
496,kondoa,-4.9,35.7833,60.47600000000009,92,100,2.03,TZ,1676940342
497,betioky,-23.7167,44.3833,74.39000000000001,88,96,0.58,MG,1676940342
498,agadez,19.75,10.25,59.774000000000015,19,1,4.65,NE,1676940171
499,bardsir,29.9227,56.5743,43.34000000000002,21,0,2.6,IR,1676940343
500,borovskoy,53.8,64.15,4.820000000000061,99,97,2.76,KZ,1676940343
501,montague,42.5356,-72.5351,46.49000000000002,63,61,2.32,US,1676940343
502,merauke,-8.4667,140.3333,80.43800000000005,82,100,0.91,ID,1676940344
503,beneditinos,-5.45,-42.3667,75.92000000000006,71,99,1.4,BR,1676940344
504,port augusta,-32.5,137.7667,97.97000000000006,13,100,5.35,AU,1676940344
505,tamworth,52.634,-1.6959,50.18000000000004,86,100,4.91,GB,1676940270
506,sangar,63.9242,127.4739,-20.343999999999973,91,100,4.03,RU,1676940345
507,balikpapan,-1.2675,116.8289,77.99000000000002,94,40,1.03,ID,1676940335
508,obo,5.3998,26.4869,71.22200000000004,33,26,2.45,CF,1676940345
509,chumikan,54.7183,135.315,-1.9659999999999584,83,6,6.95,RU,1676940345
510,aguimes,27.9054,-15.4461,61.43000000000004,68,20,5.14,ES,1676940345
511,colares,38.7992,-9.4469,58.33399999999999,74,37,3.58,PT,1676940346
512,solnechnyy,50.7214,136.6319,6.296000000000049,90,100,1.14,RU,1676940346
513,kozyatyn,49.7143,28.8339,40.13600000000007,92,100,11.48,UA,1676940346
514,beyneu,45.3167,55.2,39.056000000000026,71,100,8.14,KZ,1676940081
515,ormara,25.2088,64.6357,72.62600000000009,72,4,2.81,PK,1676940347
516,cayenne,4.9333,-52.3333,73.43600000000006,100,75,0.0,GF,1676940051
517,boa vista,2.8197,-60.6733,82.38200000000002,61,40,3.09,BR,1676940347
518,eberbach,49.4694,8.9928,46.86800000000009,74,20,2.24,DE,1676940348
519,taksimo,56.3444,114.8794,0.9500000000000526,96,100,0.23,RU,1676940348
520,mecca,21.4267,39.8261,72.17600000000009,55,100,1.07,SA,1676940348
521,makakilo city,21.3469,-158.0858,75.56000000000009,81,100,2.57,US,1676940348
522,meulaboh,4.1363,96.1285,76.38800000000005,87,95,2.19,ID,1676940349
523,dunda,-8.1167,34.25,62.90600000000003,99,100,1.78,TZ,1676940349
524,navolato,24.7672,-107.6944,84.38000000000004,47,76,4.43,MX,1676940349
525,vostochnyy,55.8167,37.8667,12.470000000000063,99,96,2.16,RU,1676940350
526,los llanos de aridane,28.6585,-17.9182,58.748000000000026,79,100,3.6,ES,1676940350
527,pokosnoye,55.5258,101.0536,15.404000000000053,96,100,0.81,RU,1676940350
528,crateus,-5.1783,-40.6775,70.97000000000006,77,85,0.72,BR,1676940350
529,eureka,40.8021,-124.1637,53.20400000000005,83,100,2.24,US,1676940351
530,barao de melgaco,-16.1944,-55.9675,73.4,90,100,1.68,BR,1676940351
531,hamilton,39.1834,-84.5333,51.40400000000005,88,100,2.06,US,1676940105
532,buala,-8.145,159.5921,84.308,73,83,1.23,SB,1676940351
533,sao jose do belmonte,-7.8614,-38.7597,72.66200000000006,70,100,3.06,BR,1676940352
534,chute-aux-outardes,49.1168,-68.399,24.782000000000018,54,100,6.69,CA,1676940190
535,jiexiu,37.0244,111.9125,35.6,48,82,1.0,CN,1676940352
536,thunder bay,48.4001,-89.3168,15.782000000000018,79,100,6.17,CA,1676940352
537,tshela,-4.9833,12.9333,74.28200000000001,99,98,0.74,CD,1676940353
538,manaure,11.7751,-72.4445,76.92800000000007,64,0,8.54,CO,1676940353
539,selenginsk,52.0064,106.8647,-4.629999999999939,94,41,1.59,RU,1676940353
540,limin khersonisou,35.3162,25.3928,56.030000000000044,93,40,1.54,GR,1676940353
541,olafsvik,64.8945,-23.7142,34.10600000000003,85,100,3.71,IS,1676940354
542,ust-kuyga,70.0167,135.6,-25.05999999999998,96,100,4.35,RU,1676940354
543,bonavista,48.6499,-53.1147,31.712000000000057,88,100,14.34,CA,1676940354
544,sivas,39.7916,37.0019,30.83000000000004,93,75,5.66,TR,1676940355
545,hami,42.8,93.45,33.69199999999999,28,100,0.95,CN,1676940355
546,buchanan,5.8808,-10.0467,77.72000000000006,94,4,1.36,LR,1676940355
547,kongolo,-5.3833,27.0,69.54800000000003,98,100,0.91,CD,1676940355
548,baykit,61.67,96.37,-7.617999999999981,100,99,0.65,RU,1676940356
549,fort nelson,58.8053,-122.7002,8.186000000000071,72,75,3.09,CA,1676940356
550,celestun,20.8667,-90.4,75.39800000000002,75,0,5.84,MX,1676940357
551,chipinge,-20.1883,32.6236,68.75600000000003,66,100,2.19,ZW,1676940357
552,rosetta,31.4044,30.4164,59.86400000000003,60,64,4.69,EG,1676940358
553,makamba,-4.1348,29.804,62.24000000000002,89,100,0.73,BI,1676940358
554,istok,42.7808,20.4875,42.98000000000004,60,8,1.2,XK,1676940358
555,san carlos de bariloche,-41.1456,-71.3082,64.14800000000002,39,0,5.66,AR,1676940359
556,penza,53.2007,45.0046,22.58600000000007,95,100,3.52,RU,1676940359
557,prince george,53.9166,-122.753,29.641999999999996,94,100,4.63,CA,1676940276
558,angren,41.0167,70.1436,40.01000000000008,69,70,3.44,UZ,1676940359
559,presidencia roque saenz pena,-26.7852,-60.4388,73.02200000000003,34,1,2.65,AR,1676940360
560,sao felix do xingu,-6.6447,-51.995,70.88000000000004,95,100,0.68,BR,1676940360
561,maine-soroa,13.2114,12.0241,67.28000000000004,17,5,4.47,NE,1676940361
